term,term_study_count,atlas,region,mean_z,max_z,voxel_count,is_vmPFC_acc_seed,seed_mean_z,coactivation_proxy,term_columns,coactivation_rank_within_term
threat,228,harvard_oxford_cortical,"Cingulate Gyrus, anterior division",2.895785504170222,7.872344493865967,2592,True,2.4951846645384195,7.225519581798194,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_cortical,"Cingulate Gyrus, posterior division",0.3697876979660237,3.6990067958831787,2412,False,2.4951846645384195,0.9226885930997871,terms_abstract_tfidf__threat,32.0
threat,228,harvard_oxford_cortical,Precuneous Cortex,0.539321516674438,3.9381630420684814,5623,False,2.4951846645384195,1.3457067776616591,terms_abstract_tfidf__threat,24.0
threat,228,harvard_oxford_cortical,Cuneal Cortex,0.4473045374575726,2.456576108932495,1227,False,2.4951846645384195,1.1161074222425862,terms_abstract_tfidf__threat,29.0
threat,228,harvard_oxford_cortical,Frontal Orbital Cortex,2.581597587488961,11.350107192993164,3148,True,2.4951846645384195,6.441562710311836,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_cortical,"Parahippocampal Gyrus, anterior division",2.1294985418327346,12.802210807800293,1248,False,2.4951846645384195,5.313492104737965,terms_abstract_tfidf__threat,6.0
threat,228,harvard_oxford_cortical,"Parahippocampal Gyrus, posterior division",0.9601198013399689,3.9381630420684814,710,False,2.4951846645384195,2.395676204423164,terms_abstract_tfidf__threat,12.0
threat,228,harvard_oxford_cortical,Lingual Gyrus,0.3609955118662223,2.9635887145996094,3381,False,2.4951846645384195,0.9007504651757949,terms_abstract_tfidf__threat,33.0
threat,228,harvard_oxford_cortical,"Temporal Fusiform Cortex, anterior division",0.0,0.0,610,False,2.4951846645384195,0.0,terms_abstract_tfidf__threat,42.0
threat,228,harvard_oxford_cortical,"Temporal Fusiform Cortex, posterior division",0.520860209219728,4.868659973144531,1594,False,2.4951846645384195,1.2996424064133378,terms_abstract_tfidf__threat,25.0
threat,228,harvard_oxford_cortical,Temporal Occipital Fusiform Cortex,2.4587434460874964,6.19788932800293,1469,False,2.4951846645384195,6.135018940711867,terms_abstract_tfidf__threat,4.0
threat,228,harvard_oxford_cortical,Occipital Fusiform Gyrus,0.8154515932630727,5.9812211990356445,1806,False,2.4951846645384195,2.0347023101834396,terms_abstract_tfidf__threat,16.0
threat,228,harvard_oxford_cortical,Frontal Opercular Cortex,6.675007577112495,12.623229026794434,687,False,2.4951846645384195,16.65537654208885,terms_abstract_tfidf__threat,1.0
threat,228,harvard_oxford_cortical,Central Opercular Cortex,0.7057438699779429,6.412781715393066,1886,False,2.4951846645384195,1.7609612814609594,terms_abstract_tfidf__threat,21.0
threat,228,harvard_oxford_cortical,Parietal Opercular Cortex,0.9766333875004152,3.6990067958831787,1119,False,2.4951846645384195,2.4368806513672436,terms_abstract_tfidf__threat,11.0
threat,228,harvard_oxford_cortical,Planum Polare,0.7420375089301605,3.4569664001464844,749,False,2.4951846645384195,1.851520612794827,terms_abstract_tfidf__threat,20.0
threat,228,harvard_oxford_cortical,Heschl's Gyrus (includes H1 and H2),0.8061588958201819,3.2118844985961914,604,False,2.4951846645384195,2.011515314031743,terms_abstract_tfidf__threat,18.0
threat,228,harvard_oxford_cortical,Planum Temporale,0.49502365122071834,2.7118890285491943,952,False,2.4951846645384195,1.2351754231097516,terms_abstract_tfidf__threat,27.0
threat,228,harvard_oxford_cortical,Supracalcarine Cortex,1.200997359222836,3.2118844985961914,261,False,2.4951846645384195,2.9967101928839597,terms_abstract_tfidf__threat,8.0
threat,228,harvard_oxford_cortical,Occipital Pole,0.09163371868392027,2.7118890285491943,5276,False,2.4951846645384195,0.2286430496147455,terms_abstract_tfidf__threat,38.0
threat,228,harvard_oxford_subcortical,Left Cerebral White Matter,0.5794792510907532,13.335177421569824,31371,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Left Cerebral Cortex,0.8644710399559681,13.335177421569824,65070,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Left Lateral Ventricle,0.17005969473368215,3.4569664001464844,1145,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Left Thalamus,2.402694918367558,6.837496757507324,1321,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Left Caudate,0.7757957012256802,3.6990067958831787,487,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Left Putamen,2.0645551653916905,8.476722717285156,799,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Left Pallidum,2.188861112246353,7.668249607086182,267,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Brain-Stem,0.367289242715192,5.9812211990356445,4890,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Left Hippocampus,4.08985489210068,13.158169746398926,691,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Left Amygdala,12.004201684901917,14.121426582336426,306,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Left Accumbens,2.8763752264922924,4.639710426330566,89,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Right Cerebral White Matter,0.6108300713840361,10.792632102966309,31361,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Right Cerebral Cortex,0.834262714967535,11.165124893188477,64054,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Right Lateral Ventricle,0.24587726680757488,5.9812211990356445,1019,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Right Thalamus,2.7196449492930994,6.837496757507324,1283,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Right Caudate,1.3941423625862062,5.762709140777588,511,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Right Putamen,1.878883372524276,5.9812211990356445,796,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Right Pallidum,2.564435783257851,6.412781715393066,260,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Right Hippocampus,4.006919417466436,13.687376976013184,700,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Right Amygdala,10.955478448033984,14.121426582336426,366,False,,,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_subcortical,Right Accumbens,4.3197874540374395,6.19788932800293,84,False,,,terms_abstract_tfidf__threat,
fear_conditioning,77,harvard_oxford_cortical,Frontal Pole,0.17937850119456414,3.2626678943634033,15397,False,1.7211243169446138,0.3087327003430428,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",27.0
fear_conditioning,77,harvard_oxford_cortical,Insular Cortex,3.152673557457991,7.788513660430908,2341,False,1.7211243169446138,5.42614312312923,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",2.0
fear_conditioning,77,harvard_oxford_cortical,Superior Frontal Gyrus,0.14317843204173517,2.858365535736084,5080,False,1.7211243169446138,0.24642788104903224,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",28.0
fear_conditioning,77,harvard_oxford_cortical,Middle Frontal Gyrus,0.3050324810574923,3.6553401947021484,5316,False,1.7211243169446138,0.5249988206059973,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",22.0
fear_conditioning,77,harvard_oxford_cortical,"Inferior Frontal Gyrus, pars triangularis",0.45435927459735387,5.483962535858154,1103,False,1.7211243169446138,0.7820087961388209,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",15.0
fear_conditioning,77,harvard_oxford_cortical,"Inferior Frontal Gyrus, pars opercularis",0.8343300779775388,5.483962535858154,1384,False,1.7211243169446138,1.4359857855654377,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",9.0
fear_conditioning,77,harvard_oxford_cortical,Precentral Gyrus,0.07672574093082356,2.858365535736084,8573,False,1.7211243169446138,0.1320545384516331,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",32.0
fear_conditioning,77,harvard_oxford_cortical,Temporal Pole,0.5733402363910111,7.152933120727539,4711,False,1.7211243169446138,0.9867898227353423,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",10.0
fear_conditioning,77,harvard_oxford_cortical,"Superior Temporal Gyrus, anterior division",0.4552559854602173,2.440769910812378,521,False,1.7211243169446138,0.7835521470101635,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",14.0
fear_conditioning,77,harvard_oxford_cortical,"Superior Temporal Gyrus, posterior division",0.05993446914550385,1.5566272735595703,1830,False,1.7211243169446138,0.10315467226949335,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",36.0
fear_conditioning,77,harvard_oxford_cortical,"Middle Temporal Gyrus, anterior division",0.055061404066125176,1.0836222171783447,848,False,1.7211243169446138,0.09476752146332107,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",37.0
