term,term_study_count,atlas,region,activation_density_mean_z,activation_density_peak_z,voxel_count,is_vmPFC_acc_seed,term_columns,pooled_seed_activation_density_mean_z,seed_scaled_activation_density,activation_density_rank_within_term,seed_scaled_activation_density_rank_within_term
fear_conditioning,77,harvard_oxford_cortical,"Inferior Frontal Gyrus, pars opercularis",0.8343300779775388,5.483962535858154,1384,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,1.4359857855654377,21.0,21.0
fear_conditioning,77,harvard_oxford_cortical,Precentral Gyrus,0.07672574093082356,2.858365535736084,8573,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.1320545384516331,52.0,52.0
fear_conditioning,77,harvard_oxford_cortical,Temporal Pole,0.5733402363910111,7.152933120727539,4711,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.9867898227353423,22.0,22.0
fear_conditioning,77,harvard_oxford_cortical,"Superior Temporal Gyrus, anterior division",0.4552559854602173,2.440769910812378,521,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.7835521470101635,29.0,29.0
fear_conditioning,77,harvard_oxford_cortical,"Superior Temporal Gyrus, posterior division",0.05993446914550385,1.5566272735595703,1830,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.10315467226949335,56.0,56.0
fear_conditioning,77,harvard_oxford_cortical,"Middle Temporal Gyrus, anterior division",0.055061404066125176,1.0836222171783447,848,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.09476752146332107,57.0,57.0
fear_conditioning,77,harvard_oxford_cortical,"Middle Temporal Gyrus, posterior division",0.08202868475772367,1.5566272735595703,2525,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.14118156402350218,51.0,51.0
fear_conditioning,77,harvard_oxford_cortical,"Middle Temporal Gyrus, temporooccipital part",0.04676552363736425,1.5566272735595703,2004,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.08048927992691574,60.0,60.0
fear_conditioning,77,harvard_oxford_cortical,"Inferior Temporal Gyrus, anterior division",0.03774324407256921,1.0836222171783447,647,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.06496081517367452,61.0,61.0
fear_conditioning,77,harvard_oxford_cortical,"Inferior Temporal Gyrus, posterior division",0.007328145029493267,1.5566272735595703,1942,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.012612648608357665,64.0,64.0
fear_conditioning,77,harvard_oxford_cortical,"Inferior Temporal Gyrus, temporooccipital part",0.21660495945790997,2.0077731609344482,1470,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.3728040628938111,44.0,44.0
fear_conditioning,77,harvard_oxford_cortical,Postcentral Gyrus,0.08320823432614269,2.858365535736084,6895,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.1432117154687497,50.0,50.0
fear_conditioning,77,harvard_oxford_cortical,Superior Parietal Lobule,0.07088519595409686,1.5566272735595703,2908,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.12200223446798004,53.0,53.0
fear_conditioning,77,harvard_oxford_cortical,"Supramarginal Gyrus, anterior division",0.3817066170198225,3.2626678943634033,1742,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.6569645404914813,33.0,33.0
fear_conditioning,77,harvard_oxford_cortical,"Supramarginal Gyrus, posterior division",0.3540305365709775,3.6553401947021484,2259,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.6093305654332587,37.0,37.0
fear_conditioning,77,harvard_oxford_cortical,Angular Gyrus,0.2730440787071012,3.2626678943634033,2409,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.46994280346053086,40.0,40.0
fear_conditioning,77,harvard_oxford_cortical,"Lateral Occipital Cortex, superior division",0.0652098851020332,1.5566272735595703,9779,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.11223431895427363,55.0,55.0
fear_conditioning,77,harvard_oxford_cortical,"Lateral Occipital Cortex, inferior division",0.24991561870363296,2.440769910812378,4089,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.4301358485350808,42.0,42.0
fear_conditioning,77,harvard_oxford_cortical,Intracalcarine Cortex,0.41621014992736394,2.858365535736084,1401,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.7163494099991495,31.0,31.0
fear_conditioning,77,harvard_oxford_cortical,Frontal Medial Cortex,1.5686992633568704,5.13331937789917,976,True,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,2.6999264481366123,,
fear_conditioning,77,harvard_oxford_cortical,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),1.0642059517376667,4.410925388336182,1484,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,1.8316307417728843,19.0,19.0
fear_conditioning,77,harvard_oxford_cortical,Subcallosal Cortex,1.200624018294277,4.03772497177124,1142,True,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,2.066423193394035,,
fear_conditioning,77,harvard_oxford_cortical,Paracingulate Gyrus,1.6438522684468848,6.500450134277344,2944,True,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,2.8292741126884984,,
fear_conditioning,77,harvard_oxford_cortical,"Cingulate Gyrus, anterior division",2.3451795180868586,7.788513660430908,2592,True,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,4.036345496179743,,
fear_conditioning,77,harvard_oxford_cortical,"Cingulate Gyrus, posterior division",0.37033654864920706,2.440769910812378,2412,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.6373952393334922,35.0,35.0
fear_conditioning,77,harvard_oxford_cortical,Precuneous Cortex,0.1327071166931046,2.0077731609344482,5623,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.2284054455721088,48.0,48.0
fear_conditioning,77,harvard_oxford_cortical,Cuneal Cortex,0.03719084257504371,1.0836222171783447,1227,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.06401006352356677,62.0,62.0
fear_conditioning,77,harvard_oxford_cortical,Frontal Orbital Cortex,1.8472665165381783,7.152933120727539,3148,True,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,3.179375321491428,,
fear_conditioning,77,harvard_oxford_cortical,"Parahippocampal Gyrus, anterior division",2.0057937488891184,9.614056587219238,1248,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,3.4522203959885602,11.0,11.0
fear_conditioning,77,harvard_oxford_cortical,"Parahippocampal Gyrus, posterior division",0.5458300967451553,2.858365535736084,710,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.9394414524283178,23.0,23.0
fear_conditioning,77,harvard_oxford_cortical,Lingual Gyrus,0.32119350807883973,3.2626678943634033,3381,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.5528139571992373,38.0,38.0
fear_conditioning,77,harvard_oxford_cortical,"Temporal Fusiform Cortex, anterior division",0.0665796055901246,2.0077731609344482,610,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.114591778193745,54.0,54.0
fear_conditioning,77,harvard_oxford_cortical,"Temporal Fusiform Cortex, posterior division",0.3563338681083252,3.6553401947021484,1594,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.6132948853521732,36.0,36.0
fear_conditioning,77,harvard_oxford_cortical,Temporal Occipital Fusiform Cortex,1.0312947492927333,3.6553401947021484,1469,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,1.7749864709450225,20.0,20.0
fear_conditioning,77,harvard_oxford_cortical,Occipital Fusiform Gyrus,0.5386014188560404,3.2626678943634033,1806,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.9269999991340023,25.0,25.0
fear_conditioning,77,harvard_oxford_cortical,Frontal Opercular Cortex,3.2335313571592605,7.152933120727539,687,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,5.565309448409722,5.0,5.0
fear_conditioning,77,harvard_oxford_cortical,Central Opercular Cortex,1.0809057195565228,4.775863170623779,1886,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,1.8603731182532466,18.0,18.0
fear_conditioning,77,harvard_oxford_cortical,Parietal Opercular Cortex,1.081890652190904,3.2626678943634033,1119,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,1.8620683097608324,17.0,17.0
fear_conditioning,77,harvard_oxford_cortical,Planum Polare,1.289923589860645,4.03772497177124,749,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,2.2201188575096467,16.0,16.0
fear_conditioning,77,harvard_oxford_cortical,Heschl's Gyrus (includes H1 and H2),0.5051386061537739,2.440769910812378,604,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.8694063384787685,27.0,27.0
fear_conditioning,77,harvard_oxford_cortical,Planum Temporale,0.2629449490551688,3.6553401947021484,952,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.45256094583661366,41.0,41.0
fear_conditioning,77,harvard_oxford_cortical,Supracalcarine Cortex,0.054470100450789795,2.0077731609344482,261,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.09374981443227008,58.0,58.0
fear_conditioning,77,harvard_oxford_cortical,Occipital Pole,0.01847745952922978,1.0836222171783447,5276,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.03180200491111735,63.0,63.0
fear_conditioning,77,harvard_oxford_subcortical,Left Cerebral White Matter,0.3769276495281349,7.788513660430908,31371,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.64873934333165,34.0,34.0
fear_conditioning,77,harvard_oxford_subcortical,Left Cerebral Cortex,0.3958761607190422,8.100666999816895,65070,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.6813520867122176,32.0,32.0
fear_conditioning,77,harvard_oxford_subcortical,Left Lateral Ventricle,0.05338891302133752,2.440769910812378,1145,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.09188895645626494,59.0,59.0
fear_conditioning,77,harvard_oxford_subcortical,Left Thalamus,1.863080171226643,5.13331937789917,1321,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,3.2065925871155097,12.0,12.0
fear_conditioning,77,harvard_oxford_subcortical,Left Caudate,0.23592426653882562,2.440769910812378,487,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.40605499209729523,43.0,43.0
fear_conditioning,77,harvard_oxford_subcortical,Left Putamen,1.4029183785742305,5.483962535858154,799,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,2.4145969360526176,15.0,15.0
fear_conditioning,77,harvard_oxford_subcortical,Left Pallidum,1.7990123235554285,4.775863170623779,267,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,3.0963238565542794,13.0,13.0
fear_conditioning,77,harvard_oxford_subcortical,Brain-Stem,0.1811340402240402,4.775863170623779,4890,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.3117542012560194,45.0,45.0
fear_conditioning,77,harvard_oxford_subcortical,Left Hippocampus,3.5050005332476495,8.714892387390137,691,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,6.032541648676368,4.0,4.0
fear_conditioning,77,harvard_oxford_subcortical,Left Amygdala,7.193147572037441,9.614056587219238,306,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,12.380301201604748,2.0,2.0
fear_conditioning,77,harvard_oxford_subcortical,Left Accumbens,1.7490622225437271,3.2626678943634033,89,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,3.0103535230692002,14.0,14.0
fear_conditioning,77,harvard_oxford_subcortical,Right Cerebral White Matter,0.4768004357963986,11.064589500427246,31361,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.8206328243789707,28.0,28.0
fear_conditioning,77,harvard_oxford_subcortical,Right Cerebral Cortex,0.5396798860474676,10.20074462890625,64054,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.9288561752421948,24.0,24.0
fear_conditioning,77,harvard_oxford_subcortical,Right Lateral Ventricle,0.1326669200713782,3.2626678943634033,1019,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.22833626218899647,49.0,49.0
fear_conditioning,77,harvard_oxford_subcortical,Right Thalamus,2.283657605770688,5.828372001647949,1283,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,3.9304586368674475,9.0,9.0
fear_conditioning,77,harvard_oxford_subcortical,Right Caudate,0.5378324396747899,3.6553401947021484,511,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,0.9256764903659279,26.0,26.0
fear_conditioning,77,harvard_oxford_subcortical,Right Putamen,2.0408686065494117,9.01738452911377,796,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,3.512588586421062,10.0,10.0
fear_conditioning,77,harvard_oxford_subcortical,Right Pallidum,2.368768306305775,6.500450134277344,260,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,4.076944733190577,7.0,7.0
fear_conditioning,77,harvard_oxford_subcortical,Right Hippocampus,3.8568571586268288,9.90857219696045,700,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,6.638130642694544,3.0,3.0
fear_conditioning,77,harvard_oxford_subcortical,Right Amygdala,8.856832048280642,12.746058464050293,366,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,15.243709009390185,1.0,1.0
fear_conditioning,77,harvard_oxford_subcortical,Right Accumbens,2.310592818827856,3.6553401947021484,84,False,"terms_abstract_tfidf__fear, terms_abstract_tfidf__conditioning",1.7211243169446138,3.976817487042223,8.0,8.0
stress,321,harvard_oxford_cortical,Frontal Pole,0.43704302833592373,5.230605125427246,15397,False,terms_abstract_tfidf__stress,2.4537854873939593,1.0724098402973965,44.0,44.0
stress,321,harvard_oxford_cortical,Insular Cortex,3.57682834961561,9.16089153289795,2341,False,terms_abstract_tfidf__stress,2.4537854873939593,8.776769495186072,10.0,10.0
stress,321,harvard_oxford_cortical,Superior Frontal Gyrus,0.4197155168353338,6.267388820648193,5080,False,terms_abstract_tfidf__stress,2.4537854873939593,1.0298918440445972,45.0,45.0
stress,321,harvard_oxford_cortical,Middle Frontal Gyrus,0.6687585934015527,4.5861287117004395,5316,False,terms_abstract_tfidf__stress,2.4537854873939593,1.6409901310587278,30.0,30.0
stress,321,harvard_oxford_cortical,"Inferior Frontal Gyrus, pars triangularis",1.927225554532499,4.802995681762695,1103,False,terms_abstract_tfidf__stress,2.4537854873939593,4.728998096646621,19.0,19.0
stress,321,harvard_oxford_cortical,"Inferior Frontal Gyrus, pars opercularis",2.4644810058219586,5.857863426208496,1384,False,terms_abstract_tfidf__stress,2.4537854873939593,6.047307726043989,15.0,15.0
stress,321,harvard_oxford_cortical,Precentral Gyrus,0.5621815931765045,5.230605125427246,8573,False,terms_abstract_tfidf__stress,2.4537854873939593,1.3794730346165216,36.0,36.0
stress,321,harvard_oxford_cortical,Temporal Pole,0.3186384617928056,6.267388820648193,4711,False,terms_abstract_tfidf__stress,2.4537854873939593,0.7818704332727209,49.0,49.0
stress,321,harvard_oxford_cortical,"Superior Temporal Gyrus, anterior division",0.4641813145031627,2.524106979370117,521,False,terms_abstract_tfidf__stress,2.4537854873939593,1.1390013730473119,42.0,42.0
stress,321,harvard_oxford_cortical,"Superior Temporal Gyrus, posterior division",0.4196778782404186,3.0017895698547363,1830,False,terms_abstract_tfidf__stress,2.4537854873939593,1.0297994870066283,46.0,46.0
stress,321,harvard_oxford_cortical,"Middle Temporal Gyrus, anterior division",0.3815125739026182,2.524106979370117,848,False,terms_abstract_tfidf__stress,2.4537854873939593,0.93615001710056,48.0,48.0
stress,321,harvard_oxford_cortical,"Middle Temporal Gyrus, posterior division",0.21445110339929563,3.236034393310547,2525,False,terms_abstract_tfidf__stress,2.4537854873939593,0.526217005276813,55.0,55.0
stress,321,harvard_oxford_cortical,"Middle Temporal Gyrus, temporooccipital part",0.20174653716608434,2.524106979370117,2004,False,terms_abstract_tfidf__stress,2.4537854873939593,0.4950427250301238,57.0,57.0
stress,321,harvard_oxford_cortical,"Inferior Temporal Gyrus, anterior division",0.0032528673616774853,0.7336307764053345,647,False,terms_abstract_tfidf__stress,2.4537854873939593,0.007981838724501691,62.0,62.0
stress,321,harvard_oxford_cortical,"Inferior Temporal Gyrus, posterior division",0.0001837043235525412,0.17837689816951752,1942,False,terms_abstract_tfidf__stress,2.4537854873939593,0.0004507710031047499,64.0,64.0
stress,321,harvard_oxford_cortical,"Inferior Temporal Gyrus, temporooccipital part",0.13508408869407615,2.032954692840576,1470,False,terms_abstract_tfidf__stress,2.4537854873939593,0.33146737641536245,60.0,60.0
stress,321,harvard_oxford_cortical,Postcentral Gyrus,0.2052525519092849,3.4674253463745117,6895,False,terms_abstract_tfidf__stress,2.4537854873939593,0.5036457331255786,56.0,56.0
stress,321,harvard_oxford_cortical,Superior Parietal Lobule,0.5980166947210344,4.802995681762695,2908,False,terms_abstract_tfidf__stress,2.4537854873939593,1.467404686725778,33.0,33.0
stress,321,harvard_oxford_cortical,"Supramarginal Gyrus, anterior division",0.5310945923426258,4.1458282470703125,1742,False,terms_abstract_tfidf__stress,2.4537854873939593,1.3031922031237462,39.0,39.0
stress,321,harvard_oxford_cortical,"Supramarginal Gyrus, posterior division",0.6362458138787256,3.69610333442688,2259,False,terms_abstract_tfidf__stress,2.4537854873939593,1.561210744510775,32.0,32.0
stress,321,harvard_oxford_cortical,Angular Gyrus,0.6828147209917871,4.1458282470703125,2409,False,terms_abstract_tfidf__stress,2.4537854873939593,1.6754808529486025,29.0,29.0
stress,321,harvard_oxford_cortical,"Lateral Occipital Cortex, superior division",0.31664694543660865,4.1458282470703125,9779,False,terms_abstract_tfidf__stress,2.4537854873939593,0.7769836793399771,50.0,50.0
stress,321,harvard_oxford_cortical,"Lateral Occipital Cortex, inferior division",0.24998131989120825,2.7645366191864014,4089,False,terms_abstract_tfidf__stress,2.4537854873939593,0.6134005348686337,53.0,53.0
stress,321,harvard_oxford_cortical,Intracalcarine Cortex,0.31621853034041936,2.032954692840576,1401,False,terms_abstract_tfidf__stress,2.4537854873939593,0.7759324405943674,51.0,51.0
stress,321,harvard_oxford_cortical,Frontal Medial Cortex,2.1285823766050522,7.264243125915527,976,True,terms_abstract_tfidf__stress,2.4537854873939593,5.22308454443602,,
stress,321,harvard_oxford_cortical,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),2.1872692512112324,8.037075996398926,1484,False,terms_abstract_tfidf__stress,2.4537854873939593,5.367089545645174,18.0,18.0
stress,321,harvard_oxford_cortical,Subcallosal Cortex,1.5144067336063043,5.441506862640381,1142,True,terms_abstract_tfidf__stress,2.4537854873939593,3.716029264934839,,
stress,321,harvard_oxford_cortical,Paracingulate Gyrus,3.691965450745319,9.16089153289795,2944,True,terms_abstract_tfidf__stress,2.4537854873939593,9.05929124299876,,
stress,321,harvard_oxford_cortical,"Cingulate Gyrus, anterior division",3.3872185161360253,9.344460487365723,2592,True,terms_abstract_tfidf__stress,2.4537854873939593,8.311507637526681,,
stress,321,harvard_oxford_cortical,"Cingulate Gyrus, posterior division",1.4237212153278278,5.230605125427246,2412,False,terms_abstract_tfidf__stress,2.4537854873939593,3.493506456266314,24.0,24.0
stress,321,harvard_oxford_cortical,Precuneous Cortex,0.5706018395622536,5.230605125427246,5623,False,terms_abstract_tfidf__stress,2.4537854873939593,1.4001345129981544,35.0,35.0
stress,321,harvard_oxford_cortical,Cuneal Cortex,0.1634684433491131,2.2803149223327637,1227,False,terms_abstract_tfidf__stress,2.4537854873939593,0.40111649393693527,59.0,59.0
stress,321,harvard_oxford_cortical,Frontal Orbital Cortex,1.5467543598770943,7.84575891494751,3148,True,terms_abstract_tfidf__stress,2.4537854873939593,3.7954034008297475,,
stress,321,harvard_oxford_cortical,"Parahippocampal Gyrus, anterior division",1.1786234205564818,7.264243125915527,1248,False,terms_abstract_tfidf__stress,2.4537854873939593,2.892089044464122,25.0,25.0
stress,321,harvard_oxford_cortical,"Parahippocampal Gyrus, posterior division",1.6237012459148823,4.5861287117004395,710,False,terms_abstract_tfidf__stress,2.4537854873939593,3.9842145530894286,21.0,21.0
stress,321,harvard_oxford_cortical,Lingual Gyrus,0.24839776988408158,3.9221978187561035,3381,False,terms_abstract_tfidf__stress,2.4537854873939593,0.6095148428425836,54.0,54.0
stress,321,harvard_oxford_cortical,"Temporal Fusiform Cortex, anterior division",0.002539920171753305,0.7336307764053345,610,False,terms_abstract_tfidf__stress,2.4537854873939593,0.006232419256587432,63.0,63.0
stress,321,harvard_oxford_cortical,"Temporal Fusiform Cortex, posterior division",0.47870914117343155,5.017794132232666,1594,False,terms_abstract_tfidf__stress,2.4537854873939593,1.1746495432941924,40.0,40.0
stress,321,harvard_oxford_cortical,Temporal Occipital Fusiform Cortex,0.5915322731026506,3.4674253463745117,1469,False,terms_abstract_tfidf__stress,2.4537854873939593,1.451493307064444,34.0,34.0
stress,321,harvard_oxford_cortical,Occipital Fusiform Gyrus,0.25400601324118915,3.0017895698547363,1806,False,terms_abstract_tfidf__stress,2.4537854873939593,0.6232762690020278,52.0,52.0
stress,321,harvard_oxford_cortical,Frontal Opercular Cortex,4.5481353231219055,8.790668487548828,687,False,terms_abstract_tfidf__stress,2.4537854873939593,11.160148450580367,6.0,6.0
stress,321,harvard_oxford_cortical,Central Opercular Cortex,1.4494970590824288,6.267388820648193,1886,False,terms_abstract_tfidf__stress,2.4537854873939593,3.556754847596688,23.0,23.0
stress,321,harvard_oxford_cortical,Parietal Opercular Cortex,0.9942342305391147,4.5861287117004395,1119,False,terms_abstract_tfidf__stress,2.4537854873939593,2.43963752596718,26.0,26.0
stress,321,harvard_oxford_cortical,Planum Polare,1.7177198543965577,4.367104530334473,749,False,terms_abstract_tfidf__stress,2.4537854873939593,4.214916050126738,20.0,20.0
stress,321,harvard_oxford_cortical,Heschl's Gyrus (includes H1 and H2),1.5567467121641763,3.69610333442688,604,False,terms_abstract_tfidf__stress,2.4537854873939593,3.819922489856717,22.0,22.0
stress,321,harvard_oxford_cortical,Planum Temporale,0.5350779163486817,2.7645366191864014,952,False,terms_abstract_tfidf__stress,2.4537854873939593,1.3129664257613942,38.0,38.0
stress,321,harvard_oxford_cortical,Supracalcarine Cortex,0.3887973544241368,1.7817989587783813,261,False,terms_abstract_tfidf__stress,2.4537854873939593,0.9540253058231125,47.0,47.0
stress,321,harvard_oxford_cortical,Occipital Pole,0.0833864477466597,2.032954692840576,5276,False,terms_abstract_tfidf__stress,2.4537854873939593,0.20461245532608827,61.0,61.0
stress,321,harvard_oxford_subcortical,Left Cerebral White Matter,0.7684284955104489,11.129228591918945,31371,False,terms_abstract_tfidf__stress,2.4537854873939593,1.8855586903835138,28.0,28.0
stress,321,harvard_oxford_subcortical,Left Cerebral Cortex,0.860479009741597,10.954598426818848,65070,False,terms_abstract_tfidf__stress,2.4537854873939593,2.111430906311056,27.0,27.0
stress,321,harvard_oxford_subcortical,Left Lateral Ventricle,0.4684313570958558,6.4697370529174805,1145,False,terms_abstract_tfidf__stress,2.4537854873939593,1.1494300658820684,41.0,41.0
stress,321,harvard_oxford_subcortical,Left Thalamus,2.606545032492016,6.063449859619141,1321,False,terms_abstract_tfidf__stress,2.4537854873939593,6.395902372967725,13.0,13.0
stress,321,harvard_oxford_subcortical,Left Caudate,2.8014452338708256,7.264243125915527,487,False,terms_abstract_tfidf__stress,2.4537854873939593,6.874145658601208,12.0,12.0
stress,321,harvard_oxford_subcortical,Left Putamen,4.118564795623434,8.976304054260254,799,False,terms_abstract_tfidf__stress,2.4537854873939593,10.10607452439245,9.0,9.0
stress,321,harvard_oxford_subcortical,Left Pallidum,5.259875397557177,8.976304054260254,267,False,terms_abstract_tfidf__stress,2.4537854873939593,12.906605916026331,3.0,3.0
stress,321,harvard_oxford_subcortical,Brain-Stem,0.1791598264973588,3.9221978187561035,4890,False,terms_abstract_tfidf__stress,2.4537854873939593,0.4396197821832387,58.0,58.0
stress,321,harvard_oxford_subcortical,Left Hippocampus,4.424541119814954,9.527033805847168,691,False,terms_abstract_tfidf__stress,2.4537854873939593,10.856874788179752,7.0,7.0
stress,321,harvard_oxford_subcortical,Left Amygdala,8.305471851934794,11.990933418273926,306,False,terms_abstract_tfidf__stress,2.4537854873939593,20.37984629623663,1.0,1.0
stress,321,harvard_oxford_subcortical,Left Accumbens,4.924197494313958,7.459380149841309,89,False,terms_abstract_tfidf__stress,2.4537854873939593,12.08292434860929,4.0,4.0
stress,321,harvard_oxford_subcortical,Right Cerebral White Matter,0.5421513750113827,7.264243125915527,31361,False,terms_abstract_tfidf__stress,2.4537854873939593,1.3303231759736107,37.0,37.0
stress,321,harvard_oxford_subcortical,Right Cerebral Cortex,0.6650278228014483,9.16089153289795,64054,False,terms_abstract_tfidf__stress,2.4537854873939593,1.6318356203033955,31.0,31.0
stress,321,harvard_oxford_subcortical,Right Lateral Ventricle,0.4492033051292141,5.857863426208496,1019,False,terms_abstract_tfidf__stress,2.4537854873939593,1.102248551015466,43.0,43.0
stress,321,harvard_oxford_subcortical,Right Thalamus,2.600348334222312,5.230605125427246,1283,False,terms_abstract_tfidf__stress,2.4537854873939593,6.380697004683766,14.0,14.0
stress,321,harvard_oxford_subcortical,Right Caudate,2.4305198732945783,6.063449859619141,511,False,terms_abstract_tfidf__stress,2.4537854873939593,5.963974391912841,17.0,17.0
stress,321,harvard_oxford_subcortical,Right Putamen,2.442492126969237,6.267388820648193,796,False,terms_abstract_tfidf__stress,2.4537854873939593,5.993351734231117,16.0,16.0
stress,321,harvard_oxford_subcortical,Right Pallidum,3.3978231957325566,6.267388820648193,260,False,terms_abstract_tfidf__stress,2.4537854873939593,8.337529246419113,11.0,11.0
stress,321,harvard_oxford_subcortical,Right Hippocampus,4.2040883037022185,8.603958129882812,700,False,terms_abstract_tfidf__stress,2.4537854873939593,10.315930867347191,8.0,8.0
stress,321,harvard_oxford_subcortical,Right Amygdala,6.964033605622464,10.425817489624023,366,False,terms_abstract_tfidf__stress,2.4537854873939593,17.08824459520023,2.0,2.0
stress,321,harvard_oxford_subcortical,Right Accumbens,4.723525410606747,6.4697370529174805,84,False,terms_abstract_tfidf__stress,2.4537854873939593,11.59051810188343,5.0,5.0
